CDC Archive
This page is archived for historical purposes and is no longer being updated.

This is archived content from the CDC website. The information here may be outdated and links may no longer function. Go to CDC Home for all other recent information.

View in CDC ArchiveGo to CDC Archive Home Page
Skip directly to site contentSkip directly to search
U.S. County Opioid Dispensing Rates, 2006
Print
Related Pages
U.S. Opioid Dispensing Rate Maps

U.S. County Opioid Dispensing Rates, 2007 >

US County Prescribing Rates, 2006
About the Maps
For detailed information about these maps, including data sources, please visit the U.S. Opioid Dispensing Rate Maps page.

U.S. County Opioid Dispensing Rates, 2006
County	State	County FIPS Code	Opioid Dispensing Rate per 100
Grundy, MO	MO	29079	102.4
Harrison, MO	MO	29081	78.9
Henry, MO	MO	29083	159.3
Hickory, MO	MO	29085	–
Holt, MO	MO	29087	–
Howard, MO	MO	29089	32.7
Howell, MO	MO	29091	130.7
Iron, MO	MO	29093	37.5
Jackson, MO	MO	29095	79.5
Jasper, MO	MO	29097	152.1
Jefferson, MO	MO	29099	79.0
Johnson, MO	MO	29101	46.8
Knox, MO	MO	29103	–
Laclede, MO	MO	29105	140.3
Lafayette, MO	MO	29107	16.0
Lawrence, MO	MO	29109	72.5
Lewis, MO	MO	29111	45.9
Lincoln, MO	MO	29113	61.2
Linn, MO	MO	29115	58.9
Livingston, MO	MO	29117	118.4
McDonald, MO	MO	29119	2.6
Macon, MO	MO	29121	79.4
Madison, MO	MO	29123	99.1
Maries, MO	MO	29125	–
Marion, MO	MO	29127	147.9
Mercer, MO	MO	29129	35.6
Miller, MO	MO	29131	56.8
Mississippi, MO	MO	29133	45.2
Moniteau, MO	MO	29135	29.9
Monroe, MO	MO	29137	–
Montgomery, MO	MO	29139	65.0
Morgan, MO	MO	29141	25.7
New Madrid, MO	MO	29143	41.6
Newton, MO	MO	29145	36.4
Nodaway, MO	MO	29147	65.2
Oregon, MO	MO	29149	28.8
Osage, MO	MO	29151	33.2
Ozark, MO	MO	29153	74.7
Pemiscot, MO	MO	29155	128.5
Perry, MO	MO	29157	86.4
Pettis, MO	MO	29159	80.7
Phelps, MO	MO	29161	100.6
Pike, MO	MO	29163	51.7
Platte, MO	MO	29165	60.0
Polk, MO	MO	29167	94.8
Pulaski, MO	MO	29169	55.5
Putnam, MO	MO	29171	–
Ralls, MO	MO	29173	–
Randolph, MO	MO	29175	69.0
Ray, MO	MO	29177	64.2
Reynolds, MO	MO	29179	–
Ripley, MO	MO	29181	162.6
St. Charles, MO	MO	29183	80.0
St. Clair, MO	MO	29185	–
Ste. Genevieve, MO	MO	29186	37.5
St. Francois, MO	MO	29187	155.9
St. Louis, MO	MO	29189	72.8
Saline, MO	MO	29195	37.6
Schuyler, MO	MO	29197	–
Scotland, MO	MO	29199	67.1
Scott, MO	MO	29201	131.5
Shannon, MO	MO	29203	–
Shelby, MO	MO	29205	30.2
Stoddard, MO	MO	29207	68.1
Stone, MO	MO	29209	41.4
Sullivan, MO	MO	29211	–
Taney, MO	MO	29213	139.9
Texas, MO	MO	29215	43.4
Vernon, MO	MO	29217	39.5
Warren, MO	MO	29219	40.3
Washington, MO	MO	29221	84.7
Wayne, MO	MO	29223	23.2
Webster, MO	MO	29225	47.1
Worth, MO	MO	29227	–
Wright, MO	MO	29229	124.5
St. Louis City, MO	MO	29510	54.2
Adams, MS	MS	28001	182.8
Alcorn, MS	MS	28003	198.3
Amite, MS	MS	28005	49.2
Attala, MS	MS	28007	114.1
Benton, MS	MS	28009	34.3
Bolivar, MS	MS	28011	75.0
Calhoun, MS	MS	28013	76.7
Carroll, MS	MS	28015	–
Chickasaw, MS	MS	28017	84.2
Choctaw, MS	MS	28019	9.0
Claiborne, MS	MS	28021	62.8
Clarke, MS	MS	28023	56.3
Clay, MS	MS	28025	105.3
Coahoma, MS	MS	28027	73.6
Copiah, MS	MS	28029	82.3
Covington, MS	MS	28031	72.5
DeSoto, MS	MS	28033	106.7
Forrest, MS	MS	28035	220.4
Franklin, MS	MS	28037	86.6
George, MS	MS	28039	167.1
Greene, MS	MS	28041	–
Grenada, MS	MS	28043	144.6
Hancock, MS	MS	28045	69.4
Harrison, MS	MS	28047	132.7
Hinds, MS	MS	28049	75.2
Holmes, MS	MS	28051	43.9
Humphreys, MS	MS	28053	36.7
Issaquena, MS	MS	28055	–
Itawamba, MS	MS	28057	133.4
Jackson, MS	MS	28059	151.7
Jasper, MS	MS	28061	–
Jefferson, MS	MS	28063	–
Jefferson Davis, MS	MS	28065	108.7
Jones, MS	MS	28067	149.0
Kemper, MS	MS	28069	20.9
Lafayette, MS	MS	28071	94.2
Lamar, MS	MS	28073	33.7
Lauderdale, MS	MS	28075	156.3
Lawrence, MS	MS	28077	88.1
Leake, MS	MS	28079	78.5
Lee, MS	MS	28081	141.4
Leflore, MS	MS	28083	95.0
Lincoln, MS	MS	28085	126.9
Lowndes, MS	MS	28087	119.7
Madison, MS	MS	28089	76.0
Marion, MS	MS	28091	182.3
Marshall, MS	MS	28093	28.8
Monroe, MS	MS	28095	57.7
Montgomery, MS	MS	28097	92.5
Neshoba, MS	MS	28099	142.9
Newton, MS	MS	28101	59.0
Noxubee, MS	MS	28103	66.4
Oktibbeha, MS	MS	28105	63.4
Panola, MS	MS	28107	113.5
Pearl River, MS	MS	28109	145.5
Perry, MS	MS	28111	73.2
Pike, MS	MS	28113	148.1
Pontotoc, MS	MS	28115	80.3
Prentiss, MS	MS	28117	99.4
Quitman, MS	MS	28119	–
Rankin, MS	MS	28121	95.6
Scott, MS	MS	28123	101.1
Sharkey, MS	MS	28125	37.8
Simpson, MS	MS	28127	118.4
Smith, MS	MS	28129	–
Stone, MS	MS	28131	162.8
Sunflower, MS	MS	28133	41.3
Tallahatchie, MS	MS	28135	15.8
Tate, MS	MS	28137	87.0
Tippah, MS	MS	28139	111.0
Tishomingo, MS	MS	28141	140.5
Tunica, MS	MS	28143	–
Union, MS	MS	28145	118.0
Walthall, MS	MS	28147	54.6
Warren, MS	MS	28149	107.4
Washington, MS	MS	28151	78.1
Wayne, MS	MS	28153	124.5
Webster, MS	MS	28155	–
Wilkinson, MS	MS	28157	27.1
Winston, MS	MS	28159	106.8
Yalobusha, MS	MS	28161	36.5
Yazoo, MS	MS	28163	62.5
Beaverhead, MT	MT	30001	81.6
Big Horn, MT	MT	30003	41.4
Blaine, MT	MT	30005	27.8
Broadwater, MT	MT	30007	45.6
Carbon, MT	MT	30009	–
Carter, MT	MT	30011	–
Cascade, MT	MT	30013	90.5
Chouteau, MT	MT	30015	60.0
Custer, MT	MT	30017	98.1
Daniels, MT	MT	30019	–
Dawson, MT	MT	30021	80.4
Deer Lodge, MT	MT	30023	98.1
Fallon, MT	MT	30025	69.9
Fergus, MT	MT	30027	80.1
Flathead, MT	MT	30029	126.7
Gallatin, MT	MT	30031	59.7
Garfield, MT	MT	30033	26.9
Glacier, MT	MT	30035	41.5
Golden Valley, MT	MT	30037	–
Granite, MT	MT	30039	–
Hill, MT	MT	30041	75.6
Jefferson, MT	MT	30043	8.8
Judith Basin, MT	MT	30045	–
Lake, MT	MT	30047	50.7
Lewis and Clark, MT	MT	30049	78.6
Liberty, MT	MT	30051	37.1
Lincoln, MT	MT	30053	107.4
McCone, MT	MT	30055	–
Madison, MT	MT	30057	24.7
Meagher, MT	MT	30059	52.4
Mineral, MT	MT	30061	–
Missoula, MT	MT	30063	103.1
Musselshell, MT	MT	30065	56.2
Park, MT	MT	30067	84.3
Petroleum, MT	MT	30069	–
Phillips, MT	MT	30071	58.8
Pondera, MT	MT	30073	53.6
Powder River, MT	MT	30075	–
Powell, MT	MT	30077	62.1
Prairie, MT	MT	30079	–
Ravalli, MT	MT	30081	74.5
Richland, MT	MT	30083	69.8
Roosevelt, MT	MT	30085	6.8
Rosebud, MT	MT	30087	37.1
Sanders, MT	MT	30089	76.6
Sheridan, MT	MT	30091	70.6
Silver Bow, MT	MT	30093	104.0
Stillwater, MT	MT	30095	45.6
Sweet Grass, MT	MT	30097	59.8
Teton, MT	MT	30099	64.2
Toole, MT	MT	30101	78.6
Treasure, MT	MT	30103	–
Valley, MT	MT	30105	93.3
Wheatland, MT	MT	30107	–
Wibaux, MT	MT	30109	–
Yellowstone, MT	MT	30111	85.5
Alamance, NC	NC	37001	87.3
Alexander, NC	NC	37003	19.1
Alleghany, NC	NC	37005	81.8
Anson, NC	NC	37007	64.6
Ashe, NC	NC	37009	89.1
Avery, NC	NC	37011	118.1
Beaufort, NC	NC	37013	109.2
Bertie, NC	NC	37015	50.5
Bladen, NC	NC	37017	104.9
Brunswick, NC	NC	37019	116.7
Buncombe, NC	NC	37021	109.3
Burke, NC	NC	37023	123.6
Cabarrus, NC	NC	37025	104.0
Caldwell, NC	NC	37027	118.1
Camden, NC	NC	37029	–
Carteret, NC	NC	37031	110.9
Caswell, NC	NC	37033	–
Catawba, NC	NC	37035	124.9
Chatham, NC	NC	37037	37.8
Cherokee, NC	NC	37039	124.9
Chowan, NC	NC	37041	80.3
Clay, NC	NC	37043	78.1
Cleveland, NC	NC	37045	130.8
Columbus, NC	NC	37047	166.9
Craven, NC	NC	37049	118.6
Cumberland, NC	NC	37051	73.3
Currituck, NC	NC	37053	23.9
Dare, NC	NC	37055	120.9
Davidson, NC	NC	37057	84.5
Davie, NC	NC	37059	95.6
Duplin, NC	NC	37061	62.2
Durham, NC	NC	37063	70.2
Edgecombe, NC	NC	37065	50.3
Forsyth, NC	NC	37067	80.4
Franklin, NC	NC	37069	46.9
Gaston, NC	NC	37071	132.2
Gates, NC	NC	37073	–
Graham, NC	NC	37075	132.5
Granville, NC	NC	37077	46.8
Greene, NC	NC	37079	49.4
Guilford, NC	NC	37081	90.3
Halifax, NC	NC	37083	109.7
Harnett, NC	NC	37085	71.1
Haywood, NC	NC	37087	113.2
Henderson, NC	NC	37089	97.3
Hertford, NC	NC	37091	116.2
Hoke, NC	NC	37093	29.0
Hyde, NC	NC	37095	–
Iredell, NC	NC	37097	125.2
Jackson, NC	NC	37099	55.8
Johnston, NC	NC	37101	73.2
Jones, NC	NC	37103	22.6
Lee, NC	NC	37105	126.5
Lenoir, NC	NC	37107	69.8
Lincoln, NC	NC	37109	97.6
McDowell, NC	NC	37111	82.2
Macon, NC	NC	37113	115.9
Madison, NC	NC	37115	68.6
Martin, NC	NC	37117	67.7
Mecklenburg, NC	NC	37119	64.0
Mitchell, NC	NC	37121	136.7
Montgomery, NC	NC	37123	84.8
Moore, NC	NC	37125	88.8
Nash, NC	NC	37127	94.0
New Hanover, NC	NC	37129	106.9
Northampton, NC	NC	37131	5.0
Onslow, NC	NC	37133	62.0
Orange, NC	NC	37135	45.6
Pamlico, NC	NC	37137	58.6
Pasquotank, NC	NC	37139	94.9
Pender, NC	NC	37141	45.9
Perquimans, NC	NC	37143	47.3
Person, NC	NC	37145	90.0
Pitt, NC	NC	37147	78.0
Polk, NC	NC	37149	67.5
Randolph, NC	NC	37151	67.7
Richmond, NC	NC	37153	152.4
Robeson, NC	NC	37155	107.1
Rockingham, NC	NC	37157	143.9
Rowan, NC	NC	37159	84.6
Rutherford, NC	NC	37161	90.7
Sampson, NC	NC	37163	84.1
Scotland, NC	NC	37165	103.5
Stanly, NC	NC	37167	107.3
Stokes, NC	NC	37169	76.5
Surry, NC	NC	37171	151.1
Swain, NC	NC	37173	67.4
Transylvania, NC	NC	37175	103.3
Tyrrell, NC	NC	37177	89.0
Union, NC	NC	37179	66.5
Vance, NC	NC	37181	132.0
Wake, NC	NC	37183	61.2
Warren, NC	NC	37185	40.1
Washington, NC	NC	37187	61.7
Watauga, NC	NC	37189	80.1
Wayne, NC	NC	37191	67.3
Wilkes, NC	NC	37193	119.6
Wilson, NC	NC	37195	87.8
Yadkin, NC	NC	37197	72.5
Yancey, NC	NC	37199	110.0
Adams, ND	ND	38001	125.4
Barnes, ND	ND	38003	76.7
Benson, ND	ND	38005	5.2
Billings, ND	ND	38007	–
Bottineau, ND	ND	38009	34.9
Bowman, ND	ND	38011	49.8
Burke, ND	ND	38013	–
Burleigh, ND	ND	38015	74.3
Cass, ND	ND	38017	51.1
Cavalier, ND	ND	38019	–
Dickey, ND	ND	38021	60.9
Divide, ND	ND	38023	57.3
Dunn, ND	ND	38025	25.0
Eddy, ND	ND	38027	–
Emmons, ND	ND	38029	43.1
Foster, ND	ND	38031	–
Golden Valley, ND	ND	38033	42.0
Grand Forks, ND	ND	38035	61.4
Grant, ND	ND	38037	31.7
Griggs, ND	ND	38039	42.0
Hettinger, ND	ND	38041	43.5
Kidder, ND	ND	38043	21.8
LaMoure, ND	ND	38045	26.8
Logan, ND	ND	38047	41.9
McHenry, ND	ND	38049	16.6
McIntosh, ND	ND	38051	90.2
McKenzie, ND	ND	38053	41.8
McLean, ND	ND	38055	47.3
Mercer, ND	ND	38057	54.4
Morton, ND	ND	38059	56.0
Mountrail, ND	ND	38061	45.2
Nelson, ND	ND	38063	–
Oliver, ND	ND	38065	–
Pembina, ND	ND	38067	50.0
Pierce, ND	ND	38069	77.1
Ramsey, ND	ND	38071	165.8
Ransom, ND	ND	38073	67.0
Renville, ND	ND	38075	20.8
Richland, ND	ND	38077	41.6
Rolette, ND	ND	38079	48.0
Sargent, ND	ND	38081	–
Sheridan, ND	ND	38083	–
Sioux, ND	ND	38085	–
Slope, ND	ND	38087	–
Stark, ND	ND	38089	84.3
Steele, ND	ND	38091	–
Stutsman, ND	ND	38093	75.6
Towner, ND	ND	38095	32.6
Traill, ND	ND	38097	28.2
Walsh, ND	ND	38099	71.5
Ward, ND	ND	38101	48.7
Wells, ND	ND	38103	52.6
Williams, ND	ND	38105	67.4
Adams, NE	NE	31001	75.9
Antelope, NE	NE	31003	41.2
Arthur, NE	NE	31005	–
Banner, NE	NE	31007	–
Blaine, NE	NE	31009	–
Boone, NE	NE	31011	–
Box Butte, NE	NE	31013	39.3
Boyd, NE	NE	31015	–
Brown, NE	NE	31017	69.3
Buffalo, NE	NE	31019	73.5
Burt, NE	NE	31021	38.3
Butler, NE	NE	31023	55.2
Cass, NE	NE	31025	25.0
Cedar, NE	NE	31027	7.6
Chase, NE	NE	31029	78.0
Cherry, NE	NE	31031	–
Cheyenne, NE	NE	31033	57.1
Clay, NE	NE	31035	–
Colfax, NE	NE	31037	–
Cuming, NE	NE	31039	31.9
Custer, NE	NE	31041	100.8
Dakota, NE	NE	31043	61.5
Dawes, NE	NE	31045	53.6
Dawson, NE	NE	31047	45.5
Deuel, NE	NE	31049	46.7
Dixon, NE	NE	31051	6.7
Dodge, NE	NE	31053	90.5
Douglas, NE	NE	31055	71.0
Dundy, NE	NE	31057	75.0
Fillmore, NE	NE	31059	–
Franklin, NE	NE	31061	44.8
Frontier, NE	NE	31063	–
Furnas, NE	NE	31065	–
Gage, NE	NE	31067	71.7
Garden, NE	NE	31069	64.5
Garfield, NE	NE	31071	–
Gosper, NE	NE	31073	–
Grant, NE	NE	31075	–
Greeley, NE	NE	31077	–
Hall, NE	NE	31079	87.3
Hamilton, NE	NE	31081	39.9
Harlan, NE	NE	31083	82.0
Hayes, NE	NE	31085	–
Hitchcock, NE	NE	31087	–
Holt, NE	NE	31089	69.5
Hooker, NE	NE	31091	–
Howard, NE	NE	31093	69.7
Jefferson, NE	NE	31095	53.0
Johnson, NE	NE	31097	21.9
Kearney, NE	NE	31099	54.3
Keith, NE	NE	31101	96.2
Keya Paha, NE	NE	31103	–
Kimball, NE	NE	31105	66.2
Knox, NE	NE	31107	22.2
Lancaster, NE	NE	31109	70.2
Lincoln, NE	NE	31111	80.7
Logan, NE	NE	31113	–
Loup, NE	NE	31115	–
McPherson, NE	NE	31117	–
Madison, NE	NE	31119	95.6
Merrick, NE	NE	31121	60.2
Morrill, NE	NE	31123	50.7
Nance, NE	NE	31125	–
Nemaha, NE	NE	31127	118.4
Nuckolls, NE	NE	31129	151.7
Otoe, NE	NE	31131	73.8
Pawnee, NE	NE	31133	–
Perkins, NE	NE	31135	–
Phelps, NE	NE	31137	126.7
Pierce, NE	NE	31139	26.4
Platte, NE	NE	31141	68.5
Polk, NE	NE	31143	24.3
Red Willow, NE	NE	31145	77.0
Richardson, NE	NE	31147	102.0
Rock, NE	NE	31149	–
Saline, NE	NE	31151	49.8
Sarpy, NE	NE	31153	57.5
Saunders, NE	NE	31155	26.8
Scotts Bluff, NE	NE	31157	100.2
Seward, NE	NE	31159	58.5
Sheridan, NE	NE	31161	46.3
Sherman, NE	NE	31163	–
Sioux, NE	NE	31165	–
Stanton, NE	NE	31167	–
Thayer, NE	NE	31169	–
Thomas, NE	NE	31171	–
Thurston, NE	NE	31173	39.2
Valley, NE	NE	31175	–
Washington, NE	NE	31177	37.6
Wayne, NE	NE	31179	45.0
Webster, NE	NE	31181	–
Wheeler, NE	NE	31183	–
York, NE	NE	31185	92.8
Belknap, NH	NH	33001	72.4
Carroll, NH	NH	33003	64.0
Cheshire, NH	NH	33005	71.6
Coos, NH	NH	33007	75.9
Grafton, NH	NH	33009	80.0
Hillsborough, NH	NH	33011	71.7
Merrimack, NH	NH	33013	89.2
Rockingham, NH	NH	33015	67.6
Strafford, NH	NH	33017	94.0
Sullivan, NH	NH	33019	66.6
Atlantic, NJ	NJ	34001	84.8
Bergen, NJ	NJ	34003	46.3
Burlington, NJ	NJ	34005	59.3
Camden, NJ	NJ	34007	85.3
Cape May, NJ	NJ	34009	93.1
Cumberland, NJ	NJ	34011	85.2
Essex, NJ	NJ	34013	42.5
Gloucester, NJ	NJ	34015	83.0
Hudson, NJ	NJ	34017	36.8
Hunterdon, NJ	NJ	34019	35.6
Mercer, NJ	NJ	34021	54.3
Middlesex, NJ	NJ	34023	45.7
Monmouth, NJ	NJ	34025	59.9
Morris, NJ	NJ	34027	47.2
Ocean, NJ	NJ	34029	74.1
Passaic, NJ	NJ	34031	43.6
Salem, NJ	NJ	34033	74.6
Somerset, NJ	NJ	34035	37.3
Sussex, NJ	NJ	34037	51.8
Union, NJ	NJ	34039	43.2
Warren, NJ	NJ	34041	60.7
Bernalillo, NM	NM	35001	68.1
Catron, NM	NM	35003	–
Chaves, NM	NM	35005	82.6
Cibola, NM	NM	35006	10.2
Colfax, NM	NM	35007	44.9
Curry, NM	NM	35009	46.1
De Baca, NM	NM	35011	–
Dona Ana, NM	NM	35013	51.4
Eddy, NM	NM	35015	67.6
Grant, NM	NM	35017	66.1
Guadalupe, NM	NM	35019	36.9
Harding, NM	NM	35021	–
Hidalgo, NM	NM	35023	33.8
Lea, NM	NM	35025	66.6
Lincoln, NM	NM	35027	97.5
Los Alamos, NM	NM	35028	50.2
Luna, NM	NM	35029	49.0
McKinley, NM	NM	35031	24.7
Mora, NM	NM	35033	–
Otero, NM	NM	35035	62.2
Quay, NM	NM	35037	70.3
Rio Arriba, NM	NM	35039	95.2
Roosevelt, NM	NM	35041	66.9
Sandoval, NM	NM	35043	51.2
San Juan, NM	NM	35045	57.3
San Miguel, NM	NM	35047	69.7
Santa Fe, NM	NM	35049	79.5
Sierra, NM	NM	35051	–
Socorro, NM	NM	35053	68.6
Taos, NM	NM	35055	67.5
Torrance, NM	NM	35057	11.2
Union, NM	NM	35059	61.8
Valencia, NM	NM	35061	70.7
Churchill, NV	NV	32001	110.6
Clark, NV	NV	32003	85.7
Douglas, NV	NV	32005	90.4
Elko, NV	NV	32007	70.6
Esmeralda, NV	NV	32009	–
Eureka, NV	NV	32011	–
Humboldt, NV	NV	32013	77.8
Lander, NV	NV	32015	–
Lincoln, NV	NV	32017	86.8
Lyon, NV	NV	32019	69.1
Mineral, NV	NV	32021	89.7
Nye, NV	NV	32023	107.0
Pershing, NV	NV	32027	–
Storey, NV	NV	32029	–
Washoe, NV	NV	32031	91.2
White Pine, NV	NV	32033	130.0
Carson City, NV	NV	32510	153.7
Albany, NY	NY	36001	57.8
Allegany, NY	NY	36003	62.5
Bronx, NY	NY	36005	27.0
Broome, NY	NY	36007	77.4
Cattaraugus, NY	NY	36009	74.9
Cayuga, NY	NY	36011	32.0
Chautauqua, NY	NY	36013	79.9
Chemung, NY	NY	36015	80.5
Chenango, NY	NY	36017	64.8
Clinton, NY	NY	36019	35.6
Columbia, NY	NY	36021	58.3
Cortland, NY	NY	36023	33.9
Delaware, NY	NY	36025	60.1
Dutchess, NY	NY	36027	52.7
Erie, NY	NY	36029	81.3
Essex, NY	NY	36031	34.8
Franklin, NY	NY	36033	21.7
Fulton, NY	NY	36035	77.6
Genesee, NY	NY	36037	56.5
Greene, NY	NY	36039	71.7
Hamilton, NY	NY	36041	–
Herkimer, NY	NY	36043	38.3
Jefferson, NY	NY	36045	17.0
Kings, NY	NY	36047	24.3
Lewis, NY	NY	36049	8.1
Livingston, NY	NY	36051	45.9
Madison, NY	NY	36053	41.1
Monroe, NY	NY	36055	51.6
Montgomery, NY	NY	36057	64.7
Nassau, NY	NY	36059	46.0
New York, NY	NY	36061	40.7
Niagara, NY	NY	36063	86.5
Oneida, NY	NY	36065	57.4
Onondaga, NY	NY	36067	51.3
Ontario, NY	NY	36069	54.5
Orange, NY	NY	36071	65.7
Orleans, NY	NY	36073	61.1
Oswego, NY	NY	36075	35.8
Otsego, NY	NY	36077	49.2
Putnam, NY	NY	36079	41.0
Queens, NY	NY	36081	23.2
Rensselaer, NY	NY	36083	55.7
Richmond, NY	NY	36085	50.2
Rockland, NY	NY	36087	35.5
St. Lawrence, NY	NY	36089	17.3
Saratoga, NY	NY	36091	51.1
Schenectady, NY	NY	36093	58.0
Schoharie, NY	NY	36095	54.9
Schuyler, NY	NY	36097	27.1
Seneca, NY	NY	36099	27.8
Steuben, NY	NY	36101	70.0
Suffolk, NY	NY	36103	61.0
Sullivan, NY	NY	36105	76.3
Tioga, NY	NY	36107	33.3
Tompkins, NY	NY	36109	44.1
Ulster, NY	NY	36111	57.2
Warren, NY	NY	36113	81.7
Washington, NY	NY	36115	61.9
Wayne, NY	NY	36117	52.0
Westchester, NY	NY	36119	38.4
Wyoming, NY	NY	36121	38.5
Yates, NY	NY	36123	55.4
Adams, OH	OH	39001	110.9
Allen, OH	OH	39003	98.2
Ashland, OH	OH	39005	48.4
Ashtabula, OH	OH	39007	85.2
Athens, OH	OH	39009	95.4
Auglaize, OH	OH	39011	38.1
Belmont, OH	OH	39013	110.8
Brown, OH	OH	39015	102.7
Butler, OH	OH	39017	95.1
Carroll, OH	OH	39019	47.6
Champaign, OH	OH	39021	70.8
Clark, OH	OH	39023	125.5
Clermont, OH	OH	39025	114.3
Clinton, OH	OH	39027	117.6
Columbiana, OH	OH	39029	79.5
Coshocton, OH	OH	39031	78.9
Crawford, OH	OH	39033	110.0
Cuyahoga, OH	OH	39035	65.6
Darke, OH	OH	39037	51.2
Defiance, OH	OH	39039	77.8
Delaware, OH	OH	39041	68.2
Erie, OH	OH	39043	96.9
Fairfield, OH	OH	39045	90.5
Fayette, OH	OH	39047	119.2
Franklin, OH	OH	39049	101.2
Fulton, OH	OH	39051	73.4
Gallia, OH	OH	39053	151.3
Geauga, OH	OH	39055	60.1
Greene, OH	OH	39057	78.8
Guernsey, OH	OH	39059	106.3
Hamilton, OH	OH	39061	92.3
Hancock, OH	OH	39063	72.9
Hardin, OH	OH	39065	84.1
Harrison, OH	OH	39067	47.4
Henry, OH	OH	39069	52.7
Highland, OH	OH	39071	127.8
Hocking, OH	OH	39073	86.1
Holmes, OH	OH	39075	19.2
Huron, OH	OH	39077	108.7
Jackson, OH	OH	39079	262.2
Jefferson, OH	OH	39081	122.7
Knox, OH	OH	39083	55.0
Lake, OH	OH	39085	72.3
Lawrence, OH	OH	39087	129.5
Licking, OH	OH	39089	73.7
Logan, OH	OH	39091	94.4
Lorain, OH	OH	39093	76.0
Lucas, OH	OH	39095	99.8
Madison, OH	OH	39097	64.2
Mahoning, OH	OH	39099	100.4
Marion, OH	OH	39101	104.7
Medina, OH	OH	39103	68.3
Meigs, OH	OH	39105	121.5
Mercer, OH	OH	39107	48.1
Miami, OH	OH	39109	67.7
Monroe, OH	OH	39111	59.5
Montgomery, OH	OH	39113	103.8
Morgan, OH	OH	39115	55.9
Morrow, OH	OH	39117	44.0
Muskingum, OH	OH	39119	130.7
Noble, OH	OH	39121	61.5
Ottawa, OH	OH	39123	63.6
Paulding, OH	OH	39125	46.0
Perry, OH	OH	39127	89.6
Pickaway, OH	OH	39129	101.8
Pike, OH	OH	39131	118.3
Portage, OH	OH	39133	61.9
Preble, OH	OH	39135	47.2
Putnam, OH	OH	39137	42.2
Richland, OH	OH	39139	101.4
Ross, OH	OH	39141	122.0
Sandusky, OH	OH	39143	74.0
Scioto, OH	OH	39145	165.3
Seneca, OH	OH	39147	69.0
Shelby, OH	OH	39149	69.8
Stark, OH	OH	39151	99.7
Summit, OH	OH	39153	90.2
Trumbull, OH	OH	39155	99.1
Tuscarawas, OH	OH	39157	81.6
Union, OH	OH	39159	76.3
Van Wert, OH	OH	39161	54.5
Vinton, OH	OH	39163	38.7
Warren, OH	OH	39165	69.9
Washington, OH	OH	39167	114.7
Wayne, OH	OH	39169	67.1
Williams, OH	OH	39171	50.4
Wood, OH	OH	39173	47.7
Wyandot, OH	OH	39175	45.2
Adair, OK	OK	40001	17.8
Alfalfa, OK	OK	40003	–
Atoka, OK	OK	40005	23.1
Beaver, OK	OK	40007	–
Beckham, OK	OK	40009	133.5
Blaine, OK	OK	40011	–
Bryan, OK	OK	40013	124.2
Caddo, OK	OK	40015	76.4
Canadian, OK	OK	40017	100.9
Carter, OK	OK	40019	177.7
Cherokee, OK	OK	40021	83.4
Choctaw, OK	OK	40023	58.5
Cimarron, OK	OK	40025	78.3
Cleveland, OK	OK	40027	119.9
Coal, OK	OK	40029	110.9
Comanche, OK	OK	40031	99.3
Cotton, OK	OK	40033	–
Craig, OK	OK	40035	119.9
Creek, OK	OK	40037	118.8
Custer, OK	OK	40039	131.8
Delaware, OK	OK	40041	59.4
Dewey, OK	OK	40043	–
Ellis, OK	OK	40045	–
Garfield, OK	OK	40047	103.1
Garvin, OK	OK	40049	91.6
Grady, OK	OK	40051	54.8
Grant, OK	OK	40053	28.3
Greer, OK	OK	40055	67.2
Harmon, OK	OK	40057	–
Harper, OK	OK	40059	–
Haskell, OK	OK	40061	57.3
Hughes, OK	OK	40063	39.2
Jackson, OK	OK	40065	125.7
Jefferson, OK	OK	40067	33.9
Johnston, OK	OK	40069	–
Kay, OK	OK	40071	106.6
Kingfisher, OK	OK	40073	67.4
Kiowa, OK	OK	40075	57.2
Latimer, OK	OK	40077	–
Le Flore, OK	OK	40079	33.8
Lincoln, OK	OK	40081	15.2
Logan, OK	OK	40083	48.4
Love, OK	OK	40085	95.4
McClain, OK	OK	40087	53.6
McCurtain, OK	OK	40089	104.9
McIntosh, OK	OK	40091	28.5
Major, OK	OK	40093	–
Marshall, OK	OK	40095	32.4
Mayes, OK	OK	40097	78.9
Murray, OK	OK	40099	23.9
Muskogee, OK	OK	40101	138.5
Noble, OK	OK	40103	21.1
Nowata, OK	OK	40105	20.2
Okfuskee, OK	OK	40107	–
Oklahoma, OK	OK	40109	133.1
Okmulgee, OK	OK	40111	81.3
Osage, OK	OK	40113	24.8
Ottawa, OK	OK	40115	110.9
Pawnee, OK	OK	40117	70.2
Payne, OK	OK	40119	101.8
Pittsburg, OK	OK	40121	183.0
Pontotoc, OK	OK	40123	122.2
Pottawatomie, OK	OK	40125	161.0
Pushmataha, OK	OK	40127	–
Roger Mills, OK	OK	40129	–
Rogers, OK	OK	40131	108.9
Seminole, OK	OK	40133	86.0
Sequoyah, OK	OK	40135	87.3
Stephens, OK	OK	40137	140.9
Texas, OK	OK	40139	32.7
Tillman, OK	OK	40141	116.7
Tulsa, OK	OK	40143	152.4
Wagoner, OK	OK	40145	27.6
Washington, OK	OK	40147	112.5
Washita, OK	OK	40149	–
Woods, OK	OK	40151	39.7
Woodward, OK	OK	40153	130.2
